tournament_id,tournament_title,tournament_status,tournament_kind,tournament_startAt,map,mode,duration,match_id,match_num,match_status,winner,entrant_a_id,entrant_a_score,entrant_b_id,entrant_b_score,game_number,set_number,score_a,score_b,score_draw,game_winner,P1,P2,P3,P4,P5,P6,Brawler1,Brawler2,Brawler3,Brawler4,Brawler5,Brawler6,Ban1,Ban2,Ban3,Ban4,Ban5,Ban6,Tag1,Tag2,Tag3,Tag4,Tag5,Tag6,banned_brawlers_a,banned_brawlers_b,team_a_player_1_tag,team_a_player_1_brawler,team_a_player_1_gadget,team_a_player_1_starpower,team_a_player_1_kills,team_a_player_1_deaths,team_a_player_1_damage,team_a_player_2_tag,team_a_player_2_brawler,team_a_player_2_gadget,team_a_player_2_starpower,team_a_player_2_kills,team_a_player_2_deaths,team_a_player_2_damage,team_a_player_3_tag,team_a_player_3_brawler,team_a_player_3_gadget,team_a_player_3_starpower,team_a_player_3_kills,team_a_player_3_deaths,team_a_player_3_damage,team_b_player_1_tag,team_b_player_1_brawler,team_b_player_1_gadget,team_b_player_1_starpower,team_b_player_1_kills,team_b_player_1_deaths,team_b_player_1_damage,team_b_player_2_tag,team_b_player_2_brawler,team_b_player_2_gadget,team_b_player_2_starpower,team_b_player_2_kills,team_b_player_2_deaths,team_b_player_2_damage,team_b_player_3_tag,team_b_player_3_brawler,team_b_player_3_gadget,team_b_player_3_starpower,team_b_player_3_kills,team_b_player_3_deaths,team_b_player_3_damage
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Hideout,BOUNTY,133,101819028,69,done,Lanteee,BS CyberNews,0.0,Lanteee,2.0,,1,0,2,0,Lanteee,akami,NeRo?,AL | Toxic,Potii,Zexus,Anxrey,ANGELO,R-T,PIPER,BONNIE,BELLE,NANI,KIT,MR. P,GENE,CHARLIE,KIT,GUS,#JVJRP2LJU,#28Q8CQUCP,#LGUU0JYRQ,#2L0JPRPL0V,#L9CYCPLPC,#Q2G8Y8JLP,"KIT, MR. P, GENE","CHARLIE, KIT, GUS",#JVJRP2LJU,ANGELO,MASTER FLETCHER,EMPOWER,2,2,19280,#28Q8CQUCP,R-T,HACKS!,RECORDING,2,3,29274,#LGUU0JYRQ,PIPER,HOMEMADE RECIPE,SNAPPY SNIPING,0,1,9982,#2L0JPRPL0V,BONNIE,SUGAR RUSH,BLACK POWDER,3,3,18640,#L9CYCPLPC,BELLE,NEST EGG,POSITIVE FEEDBACK,2,1,36820,#Q2G8Y8JLP,NANI,RETURN TO SENDER,TEMPERED STEEL,1,0,23977
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,New Horizons,KNOCKOUT,125,101819028,69,done,Lanteee,BS CyberNews,0.0,Lanteee,2.0,,2,0,2,0,Lanteee,akami,NeRo?,AL | Toxic,Potii,Zexus,Anxrey,BONNIE,GENE,BELLE,GUS,MR. P,JUJU,CHARLIE,KIT,CORDELIUS,JAE-YONG,CHARLIE,DOUG,#JVJRP2LJU,#28Q8CQUCP,#LGUU0JYRQ,#2L0JPRPL0V,#L9CYCPLPC,#Q2G8Y8JLP,"CHARLIE, KIT, CORDELIUS","JAE-YONG, CHARLIE, DOUG",#JVJRP2LJU,BONNIE,SUGAR RUSH,BLACK POWDER,0,2,5820,#28Q8CQUCP,GENE,VENGEFUL SPIRITS,SPIRIT SLAP,0,2,15716,#LGUU0JYRQ,BELLE,REVERSE POLARITY,POSITIVE FEEDBACK,1,2,19053,#2L0JPRPL0V,GUS,KOOKY POPPER,SPIRIT ANIMAL,3,0,34963,#L9CYCPLPC,MR. P,PORTER REINFORCEMENTS,REVOLVING DOOR,2,1,25514,#Q2G8Y8JLP,JUJU,ELEMENTALIST,NUMBING NEEDLES,1,0,16960
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Flaring Phoenix,KNOCKOUT,201,101819031,72,done,ER⚡ROR,ER⚡ROR,2.0,kit mains,0.0,,2,2,0,0,ER⚡ROR,ZENITSU,SAM,HÀMOOODI,Ahmed,Elkhawaga,abdo,JAE-YONG,BUSTER,SPROUT,GRAY,R-T,DARRYL,BONNIE,KIT,CORDELIUS,KIT,MR. P,GENE,#8UUCURU0Y,#8YQU2CVL9,#8JCLJYY09,#Q0L9L90Q0,#PRJC8RLPV,#2GYYYRQPV,"BONNIE, KIT, CORDELIUS","KIT, MR. P, GENE",#8UUCURU0Y,JAE-YONG,WEEKEND WARRIOR,THE CROWD GOES MILD,2,1,21683,#8YQU2CVL9,BUSTER,SLO-MO REPLAY,BLOCKBUSTER,3,2,40216,#8JCLJYY09,SPROUT,TRANSPLANT,OVERGROWTH,2,2,18795,#Q0L9L90Q0,GRAY,WALKING CANE,FAKE INJURY,1,2,34340,#PRJC8RLPV,R-T,OUT OF LINE,RECORDING,4,2,35570,#2GYYYRQPV,DARRYL,TAR BARREL,STEEL HOOPS,0,3,16325
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Dueling Beetles,HOT ZONE,103,101819034,75,done,مافي اسم,𝑹𝒐𝒃𝒊𝒏𝒉𝒐𝒐𝒅 |N8T Team,0.0,مافي اسم,2.0,,2,0,2,0,مافي اسم,Артем_Николов,Shadow,Abdo,bsj_H19,waf_5,FAHAD,GALE,BUSTER,MR. P,BO,AMBER,LILY,GROM,GRAY,DOUG,JAE-YONG,CROW,CORDELIUS,#2RJRP8800,#R9VRYJUUG,#JULRJ8PRY,#8JU0C2L08,#88GQ89QV,#88P9VU2PR,"GROM, GRAY, DOUG","JAE-YONG, CROW, CORDELIUS",#2RJRP8800,GALE,SPRING EJECTOR,FREEZING SNOW,1,4,11791,#R9VRYJUUG,BUSTER,SLO-MO REPLAY,BLOCKBUSTER,1,3,24983,#JULRJ8PRY,MR. P,PORTER REINFORCEMENTS,HANDLE WITH CARE,0,2,23939,#8JU0C2L08,BO,SUPER TOTEM,SNARE A BEAR,0,0,25148,#88GQ89QV,AMBER,FIRE STARTERS,WILD FLAMES,5,1,54540,#88P9VU2PR,LILY,VANISH,VIGILANCE,4,1,16896
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Parallel Plays,HOT ZONE,117,101819038,79,done,PASHKOVCI TEAM,PASHKOVCI TEAM,2.0,Toxic Gang🎭,0.0,,1,2,0,0,PASHKOVCI TEAM,Lurytampo,Yoki_22,StaR,paradox_dox_dox_99,SİGMA,bossofclub_,KIT,JUJU,DRACO,BONNIE,JACKY,CHARLIE,DOUG,SHADE,R-T,CORDELIUS,BARLEY,BERRY,#PGYR22CG,#9J2PRJ80V,#8JPY82288,#2L8CCLQG9P,#QJ8U80QC2,#2YV08P9PLQ,"DOUG, SHADE, R-T","CORDELIUS, BARLEY, BERRY",#PGYR22CG,KIT,CARDBOARD BOX,OVERLY ATTACHED,2,3,30550,#9J2PRJ80V,JUJU,VOODOO CHILE,GUARDED GRIS-GRIS,4,1,42045,#8JPY82288,DRACO,LAST STAND,SHREDDING,6,2,51616,#2L8CCLQG9P,BONNIE,SUGAR RUSH,WISDOM TOOTH,2,3,21987,#QJ8U80QC2,JACKY,PNEUMATIC BOOSTER,COUNTER CRUSH,2,6,35192,#2YV08P9PLQ,CHARLIE,SPIDERS,DIGESTIVE,2,3,23924
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Flaring Phoenix,KNOCKOUT,201,101819038,79,done,PASHKOVCI TEAM,PASHKOVCI TEAM,2.0,Toxic Gang🎭,0.0,,2,2,0,0,PASHKOVCI TEAM,Yoki_22,StaR,Lurytampo,paradox_dox_dox_99,bossofclub_,SİGMA,MR. P,GENE,GRAY,R-T,SQUEAK,JAE-YONG,CORDELIUS,CHARLIE,KIT,TICK,KIT,BONNIE,#9J2PRJ80V,#8JPY82288,#PGYR22CG,#2L8CCLQG9P,#2YV08P9PLQ,#QJ8U80QC2,"CORDELIUS, CHARLIE, KIT","TICK, KIT, BONNIE",#9J2PRJ80V,MR. P,SERVICE BELL,HANDLE WITH CARE,2,2,57754,#8JPY82288,GENE,VENGEFUL SPIRITS,MAGIC PUFFS,2,1,27130,#PGYR22CG,GRAY,WALKING CANE,FAKE INJURY,3,1,21819,#2L8CCLQG9P,R-T,HACKS!,RECORDING,1,2,14700,#2YV08P9PLQ,SQUEAK,WINDUP,SUPER STICKY,3,2,45290,#QJ8U80QC2,JAE-YONG,WEEKEND WARRIOR,EXTRA HIGH NOTE,0,3,20726
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Pit Stop,HEIST,137,101819039,80,done,Delay Abusers,Master 1,0.0,Delay Abusers,2.0,,1,1,2,0,Delay Abusers,Varela_bg,Ahmad_Alrefaei,Arlette_Boukoulou,Cxrtierr96,Garva,Roni,BONNIE,CHUCK,KAZE,BERRY,CHARLIE,HANK,SHADE,R-T,MICO,CORDELIUS,MICO,LUMI,#2QQ9QVUPP8,#L0GRJLUR,#YRGQCC8L0,#VJGJCPQG,#P09PQ282G,#PPRJ9988U,"SHADE, R-T, MICO","CORDELIUS, MICO, LUMI",#2QQ9QVUPP8,BONNIE,SUGAR RUSH,BLACK POWDER,5,2,32367,#L0GRJLUR,CHUCK,REROUTING,PIT STOP,2,4,48022,#YRGQCC8L0,KAZE,GRACIOUS HOST,ADVANCED TECHNIQUES,4,4,42836,#VJGJCPQG,BERRY,HEALTHY ADDITIVES,FLOOR IS FINE,4,5,26191,#P09PQ282G,CHARLIE,SPIDERS,SLIMY,3,4,37938,#PPRJ9988U,HANK,BARRICADE,IT'S GONNA BLOW,3,2,48523
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Pit Stop,HEIST,125,101819039,80,done,Delay Abusers,Master 1,0.0,Delay Abusers,2.0,,2,0,2,0,Delay Abusers,Varela_bg,Arlette_Boukoulou,Ahmad_Alrefaei,Cxrtierr96,Garva,Roni,COLETTE,R-T,BARLEY,WILLOW,HANK,CHARLIE,BERRY,LUMI,MICO,KAZE,LARRY & LAWRIE,CORDELIUS,#2QQ9QVUPP8,#YRGQCC8L0,#L0GRJLUR,#VJGJCPQG,#P09PQ282G,#PPRJ9988U,"BERRY, LUMI, MICO","KAZE, LARRY & LAWRIE, CORDELIUS",#2QQ9QVUPP8,COLETTE,GOTCHA!,PUSH IT,0,2,30593,#YRGQCC8L0,R-T,OUT OF LINE,RECORDING,2,2,30899,#L0GRJLUR,BARLEY,HERBAL TONIC,EXTRA NOXIOUS,4,4,37922,#VJGJCPQG,WILLOW,DIVE,OBSESSION,2,2,23235,#P09PQ282G,HANK,BARRICADE,IT'S GONNA BLOW,5,2,28666,#PPRJ9988U,CHARLIE,SPIDERS,DIGESTIVE,1,2,30460
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Gem Fort,GEM GRAB,92,101819040,81,done,فريق الشورما,فريق الشورما,2.0,ñeply totem,0.0,,1,2,0,0,فريق الشورما,𝐗𝐱𝐃𝟑𝐒❦🇸🇦,R3B🪭,senku,Jorge_Aguiar,gianpiermario,Nil,CROW,JANET,CORDELIUS,RICO,KENJI,BEA,JAE-YONG,BO,KIT,SHADE,DRACO,GRIFF,#Y2UGRLQYV,#PJPGCJ00,#P02VCYC8,#QYJ8CJVQU,#2R2L2JJ8Y,#9U8JJ8892,"JAE-YONG, BO, KIT","SHADE, DRACO, GRIFF",#Y2UGRLQYV,CROW,DEFENSE BOOSTER,CARRION CROW,3,0,18668,#PJPGCJ00,JANET,DROP THE BASS,VOCAL WARM UP,5,1,29998,#P02VCYC8,CORDELIUS,POISON MUSHROOM,COMBOSHROOMS,3,2,23844,#QYJ8CJVQU,RICO,MULTIBALL LAUNCHER,ROBO RETREAT,2,4,21303,#2R2L2JJ8Y,KENJI,HOSOMAKI HEALING,NIGIRI NEMESIS,1,3,8210,#9U8JJ8892,BEA,RATTLED HIVE,INSTA BEALOAD,0,4,22107
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Dry Season,BOUNTY,86,101819040,81,done,فريق الشورما,فريق الشورما,2.0,ñeply totem,0.0,,2,2,0,0,فريق الشورما,𝐗𝐱𝐃𝟑𝐒❦🇸🇦,senku,R3B🪭,Nil,gianpiermario,Jorge_Aguiar,JAE-YONG,MR. P,BONNIE,BYRON,BO,PIPER,CROW,KIT,GRAY,GENE,GUS,MANDY,#Y2UGRLQYV,#P02VCYC8,#PJPGCJ00,#9U8JJ8892,#2R2L2JJ8Y,#QYJ8CJVQU,"CROW, KIT, GRAY","GENE, GUS, MANDY",#Y2UGRLQYV,JAE-YONG,WEEKEND WARRIOR,THE CROWD GOES MILD,0,0,8505,#P02VCYC8,MR. P,PORTER REINFORCEMENTS,REVOLVING DOOR,3,1,26671,#PJPGCJ00,BONNIE,SUGAR RUSH,BLACK POWDER,6,1,28875,#9U8JJ8892,BYRON,BOOSTER SHOTS,MALAISE,1,2,11611,#2R2L2JJ8Y,BO,TRIPWIRE,SNARE A BEAR,0,4,15036,#QYJ8CJVQU,PIPER,HOMEMADE RECIPE,SNAPPY SNIPING,1,3,16646
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Undermine,GEM GRAB,106,101819042,83,done,FAO,𝐈𝐫𝐚𝐪 𝐊𝐢𝐧𝐠'𝐬,0.0,FAO,2.0,,2,0,2,0,FAO,حسين,Reda_Al-Busaleh,Faisal 🇵🇸,Obito,FAST,عبدالرحمن,CHESTER,GUS,CROW,BONNIE,SHELLY,CORDELIUS,CHARLIE,MR. P,BO,JAE-YONG,KIT,TARA,#2RU9GY0QC2,#Q2GLV0C28,#QV2R9GC0U,#2YGRJRVCR,#2RVUJYPRV,#89P9GU222,"CHARLIE, MR. P, BO","JAE-YONG, KIT, TARA",#2RU9GY0QC2,CHESTER,CANDY BEANS,SINGLE BELL'O'MANIA,1,4,21360,#Q2GLV0C28,GUS,KOOKY POPPER,SPIRIT ANIMAL,1,4,31124,#QV2R9GC0U,CROW,SLOWING TOXIN,EXTRA TOXIC,0,5,19496,#2YGRJRVCR,BONNIE,SUGAR RUSH,BLACK POWDER,5,0,35750,#2RVUJYPRV,SHELLY,CLAY PIGEONS,BAND-AID,3,0,22866,#89P9GU222,CORDELIUS,POISON MUSHROOM,MUSHROOM KINGDOM,5,2,39724
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Hideout,BOUNTY,92,101819043,84,done,F,F,2.0,MUZCUKLAR,0.0,,1,2,0,0,F,TraViX,I❤️U,طحينة,Miçooo,Cinoo,MUZO,BROCK,CHARLIE,JAE-YONG,BONNIE,KIT,RUFFS,GRAY,BYRON,MR. P,CROW,TICK,HANK,#9PGPVY2LU,#YGQGPRQ98,#90G9R9PCC,#9U9RC9ULV,#9Q00RJUV,#8RGCQ9JCC,"GRAY, BYRON, MR. P","CROW, TICK, HANK",#9PGPVY2LU,BROCK,ROCKET FUEL,ROCKET NO. 4,4,0,22010,#YGQGPRQ98,CHARLIE,SPIDERS,SLIMY,2,0,21325,#90G9R9PCC,JAE-YONG,WEEKEND WARRIOR,THE CROWD GOES MILD,4,0,36300,#9U9RC9ULV,BONNIE,SUGAR RUSH,BLACK POWDER,0,2,7413,#9Q00RJUV,KIT,CARDBOARD BOX,OVERLY ATTACHED,0,4,7105,#8RGCQ9JCC,RUFFS,AIR SUPPORT,FIELD PROMOTION,0,4,21171
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Hot Potato,HEIST,83,101819043,84,done,F,F,2.0,MUZCUKLAR,0.0,,2,2,0,0,F,طحينة,I❤️U,TraViX,Cinoo,Miçooo,MUZO,PAM,BERRY,BONNIE,BULL,MANDY,COLETTE,RICO,GRIFF,CORDELIUS,RICO,AMBER,DRACO,#90G9R9PCC,#YGQGPRQ98,#9PGPVY2LU,#9Q00RJUV,#9U9RC9ULV,#8RGCQ9JCC,"RICO, GRIFF, CORDELIUS","RICO, AMBER, DRACO",#90G9R9PCC,PAM,SCRAPSUCKER,MAMA'S SQUEEZE,5,2,49593,#YGQGPRQ98,BERRY,FRIENDSHIP IS GREAT,FLOOR IS FINE,2,2,26478,#9PGPVY2LU,BONNIE,SUGAR RUSH,BLACK POWDER,3,1,23597,#9Q00RJUV,BULL,STOMPER,TOUGH GUY,2,4,19971,#9U9RC9ULV,MANDY,COOKIE CRUMBS,HARD CANDY,3,3,24359,#8RGCQ9JCC,COLETTE,GOTCHA!,MASS TAX,0,3,27568
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Triple Dribble,BRAWL BALL,91,101819048,89,done,LOS HOMBRES DE PACO,Alg3ls | Team,0.0,LOS HOMBRES DE PACO,2.0,,1,0,2,0,LOS HOMBRES DE PACO,Firat134,Naifcore,Esemihh,HEISENBERG,ruben_12,__escuderoo__,LUMI,R-T,STU,DYNAMIKE,KAZE,CORDELIUS,ALLI,LOU,CHESTER,WILLOW,SHADE,HANK,#8V8LLC0GC,#L0PRYUG2L,#LQJLGRUJU,#8CLUR029C,#2GGPP2GQR,#88GURPPQ,"ALLI, LOU, CHESTER","WILLOW, SHADE, HANK",#8V8LLC0GC,LUMI,GRIM AND FROSTBITTEN,HALF-TIME,1,4,22170,#L0PRYUG2L,R-T,OUT OF LINE,QUICK MATHS,1,3,14570,#LQJLGRUJU,STU,BREAKTHROUGH,GASO-HEAL,1,3,21283,#8CLUR029C,DYNAMIKE,SATCHEL CHARGE,DEMOLITION,2,1,21100,#2GGPP2GQR,KAZE,GRACIOUS HOST,GRATUITY INCLUDED,4,1,30502,#88GURPPQ,CORDELIUS,REPLANTING,COMBOSHROOMS,4,1,20842
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Sneaky Fields,BRAWL BALL,70,101819048,89,done,LOS HOMBRES DE PACO,Alg3ls | Team,0.0,LOS HOMBRES DE PACO,2.0,,2,1,2,0,LOS HOMBRES DE PACO,Esemihh,Firat134,Naifcore,HEISENBERG,__escuderoo__,ruben_12,ASH,CORDELIUS,GRIFF,BULL,BEA,RICO,CLANCY,KAZE,CHESTER,HANK,CHARLIE,BONNIE,#LQJLGRUJU,#8V8LLC0GC,#L0PRYUG2L,#8CLUR029C,#88GURPPQ,#2GGPP2GQR,"CLANCY, KAZE, CHESTER","HANK, CHARLIE, BONNIE",#LQJLGRUJU,ASH,CHILL PILL,FIRST BASH,0,3,7980,#8V8LLC0GC,CORDELIUS,POISON MUSHROOM,MUSHROOM KINGDOM,1,3,11973,#L0PRYUG2L,GRIFF,PIGGY BANK,BUSINESS RESILIENCE,0,4,14543,#8CLUR029C,BULL,STOMPER,TOUGH GUY,2,1,14450,#88GURPPQ,BEA,RATTLED HIVE,HONEYCOMB,2,0,35140,#2GGPP2GQR,RICO,MULTIBALL LAUNCHER,SUPER BOUNCY,6,0,42293
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Hideout,BOUNTY,133,101819050,91,done,MinguitosFC,Nonchalant,1.0,MinguitosFC,2.0,,1,2,0,0,Nonchalant,Show_rizo,Sze3,MAD_|_Olivier,FranGames16,guille,Jmeme,NANI,EVE,MR. P,KAZE,R-T,GENE,LILY,KIT,BONNIE,JAE-YONG,BELLE,BONNIE,#YQ0JL0C00,#Y2QPP8ULV,#PJRV9Y829,#99UUJC0R9,#2P2VJG00Y,#L8YYVQ8Q,"LILY, KIT, BONNIE","JAE-YONG, BELLE, BONNIE",#YQ0JL0C00,NANI,WARPIN' TIME,TEMPERED STEEL,3,1,30005,#Y2QPP8ULV,EVE,GOTTA GO!,HAPPY SURPRISE,1,4,41995,#PJRV9Y829,MR. P,PORTER REINFORCEMENTS,REVOLVING DOOR,1,0,36640,#99UUJC0R9,KAZE,HENSOJUTSU,GRATUITY INCLUDED,2,3,16189,#2P2VJG00Y,R-T,HACKS!,QUICK MATHS,3,0,20412,#L8YYVQ8Q,GENE,VENGEFUL SPIRITS,MAGIC PUFFS,0,2,9495
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Shooting Star,BOUNTY,132,101819050,91,done,MinguitosFC,Nonchalant,1.0,MinguitosFC,2.0,,2,1,2,0,MinguitosFC,Show_rizo,Sze3,MAD_|_Olivier,guille,Jmeme,FranGames16,SPROUT,BELLE,GENE,R-T,GUS,TICK,BONNIE,JAE-YONG,MANDY,JAE-YONG,MR. P,ANGELO,#YQ0JL0C00,#Y2QPP8ULV,#PJRV9Y829,#2P2VJG00Y,#L8YYVQ8Q,#99UUJC0R9,"BONNIE, JAE-YONG, MANDY","JAE-YONG, MR. P, ANGELO",#YQ0JL0C00,SPROUT,TRANSPLANT,OVERGROWTH,4,0,32155,#Y2QPP8ULV,BELLE,REVERSE POLARITY,GROUNDED,1,0,36856,#PJRV9Y829,GENE,VENGEFUL SPIRITS,SPIRIT SLAP,0,1,30918,#2P2VJG00Y,R-T,HACKS!,QUICK MATHS,0,1,15180,#L8YYVQ8Q,GUS,KOOKY POPPER,SPIRIT ANIMAL,1,3,14337,#99UUJC0R9,TICK,MINE MANIA,WELL OILED,0,1,21260
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Flaring Phoenix,KNOCKOUT,120,101819050,91,done,MinguitosFC,Nonchalant,1.0,MinguitosFC,2.0,,3,0,2,0,MinguitosFC,Show_rizo,MAD_|_Olivier,Sze3,Jmeme,FranGames16,guille,BROCK,PEARL,MANDY,MR. P,DOUG,GRAY,BONNIE,KIT,LILY,CROW,CHARLIE,BELLE,#YQ0JL0C00,#PJRV9Y829,#Y2QPP8ULV,#L8YYVQ8Q,#99UUJC0R9,#2P2VJG00Y,"BONNIE, KIT, LILY","CROW, CHARLIE, BELLE",#YQ0JL0C00,BROCK,ROCKET FUEL,ROCKET NO. 4,0,2,19817,#PJRV9Y829,PEARL,OVERCOOKED,HEAT SHIELD,0,2,13615,#Y2QPP8ULV,MANDY,COOKIE CRUMBS,HARD CANDY,0,2,32160,#L8YYVQ8Q,MR. P,PORTER REINFORCEMENTS,REVOLVING DOOR,2,0,10286,#99UUJC0R9,DOUG,EXTRA MUSTARD,SELF SERVICE,1,0,3803,#2P2VJG00Y,GRAY,WALKING CANE,FAKE INJURY,3,0,33319
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Backyard Bowl,BRAWL BALL,163,101819051,92,done,Ballls,العقارب 🦂 (1),1.0,Ballls,2.0,,1,2,0,0,العقارب 🦂 (1),MOMEN,baian_brek,N1 | Ahmed,Abd Al Khader,Npe69,sajjad,DRACO,BEA,JAE-YONG,GUS,BELLE,MOE,KIT,MR. P,CHARLIE,KIT,BONNIE,CROW,#PYVUQ9G80,#9CJ8URGQ,#JYRGQRGL,#CP8LJYLR,#RCJV900G,#8VGRCURQU,"KIT, MR. P, CHARLIE","KIT, BONNIE, CROW",#PYVUQ9G80,DRACO,LAST STAND,SHREDDING,1,5,21786,#9CJ8URGQ,BEA,RATTLED HIVE,INSTA BEALOAD,2,1,26373,#JYRGQRGL,JAE-YONG,WEEKEND WARRIOR,THE CROWD GOES MILD,8,1,48756,#CP8LJYLR,GUS,KOOKY POPPER,SPIRIT ANIMAL,3,4,47126,#RCJV900G,BELLE,NEST EGG,POSITIVE FEEDBACK,2,3,33163,#8VGRCURQU,MOE,DODGY DIGGING,SKIPPING STONES,2,4,60874
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Sneaky Fields,BRAWL BALL,82,101819051,92,done,Ballls,العقارب 🦂 (1),1.0,Ballls,2.0,,2,0,2,0,Ballls,MOMEN,baian_brek,N1 | Ahmed,sajjad,Abd Al Khader,Npe69,CORDELIUS,BO,CHARLIE,DRACO,BONNIE,HANK,LILY,KIT,SANDY,KIT,JAE-YONG,SHADE,#PYVUQ9G80,#9CJ8URGQ,#JYRGQRGL,#8VGRCURQU,#CP8LJYLR,#RCJV900G,"LILY, KIT, SANDY","KIT, JAE-YONG, SHADE",#PYVUQ9G80,CORDELIUS,POISON MUSHROOM,MUSHROOM KINGDOM,0,4,18281,#9CJ8URGQ,BO,SUPER TOTEM,SNARE A BEAR,0,3,19968,#JYRGQRGL,CHARLIE,PERSONAL SPACE,DIGESTIVE,0,2,27904,#8VGRCURQU,DRACO,LAST STAND,SHREDDING,3,0,22482,#CP8LJYLR,BONNIE,SUGAR RUSH,BLACK POWDER,3,0,35115,#RCJV900G,HANK,BARRICADE,IT'S GONNA BLOW,3,0,20583
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Parallel Plays,HOT ZONE,167,101819051,92,done,Ballls,العقارب 🦂 (1),1.0,Ballls,2.0,,3,0,2,0,Ballls,MOMEN,N1 | Ahmed,baian_brek,Abd Al Khader,Npe69,sajjad,JACKY,LOU,CHARLIE,BERRY,HANK,LILY,BONNIE,KIT,R-T,CORDELIUS,KAZE,SHADE,#PYVUQ9G80,#JYRGQRGL,#9CJ8URGQ,#CP8LJYLR,#RCJV900G,#8VGRCURQU,"BONNIE, KIT, R-T","CORDELIUS, KAZE, SHADE",#PYVUQ9G80,JACKY,PNEUMATIC BOOSTER,COUNTER CRUSH,3,6,50960,#JYRGQRGL,LOU,CRYO SYRUP,HYPOTHERMIA,4,2,67160,#9CJ8URGQ,CHARLIE,SPIDERS,SLIMY,1,4,50772,#CP8LJYLR,BERRY,FRIENDSHIP IS GREAT,FLOOR IS FINE,5,0,49932,#RCJV900G,HANK,BARRICADE,IT'S GONNA BLOW,2,4,35146,#8VGRCURQU,LILY,VANISH,VIGILANCE,5,4,32448
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Crystal Arcade,GEM GRAB,107,101819053,94,done,No next,Randomz,0.0,No next,2.0,,1,0,2,0,No next,𝐑𝐚𝐦𝐝𝐚𝐧.愛,محمد_هشام,AboTaleb,Penguin,mmmmmmn0205,Anis_mrd,GUS,CHARLIE,CORDELIUS,BONNIE,TARA,CARL,JAE-YONG,DRACO,BEA,BO,KIT,KAZE,#QGC29VUU0,#99LY0QCPJ,#YCVU0J80R,#9JUGU0LUU,#28029V9YG,#QG9YYJLU,"JAE-YONG, DRACO, BEA","BO, KIT, KAZE",#QGC29VUU0,GUS,KOOKY POPPER,SPIRIT ANIMAL,2,2,36184,#99LY0QCPJ,CHARLIE,SPIDERS,DIGESTIVE,1,1,19438,#YCVU0J80R,CORDELIUS,POISON MUSHROOM,COMBOSHROOMS,0,3,15180,#9JUGU0LUU,BONNIE,SUGAR RUSH,BLACK POWDER,2,0,22179,#28029V9YG,TARA,SUPPORT FROM BEYOND,HEALING SHADE,1,1,24343,#QG9YYJLU,CARL,HEAT EJECTOR,PROTECTIVE PIROUETTE,3,2,24605
165851,TNR Tournament #4,completed,single-elim,2025-08-21 12:59:02,Dry Season,BOUNTY,132,101819053,94,done,No next,Randomz,0.0,No next,2.0,,2,0,2,0,No next,𝐑𝐚𝐦𝐝𝐚𝐧.愛,محمد_هشام,AboTaleb,Penguin,mmmmmmn0205,Anis_mrd,GENE,BUSTER,CHARLIE,KIT,R-T,MR. P,BONNIE,PIPER,GRAY,GUS,ROSA,LILY,#QGC29VUU0,#99LY0QCPJ,#YCVU0J80R,#9JUGU0LUU,#28029V9YG,#QG9YYJLU,"BONNIE, PIPER, GRAY","GUS, ROSA, LILY",#QGC29VUU0,GENE,VENGEFUL SPIRITS,MAGIC PUFFS,0,0,14193,#99LY0QCPJ,BUSTER,SLO-MO REPLAY,KEVLAR VEST,0,0,1680,#YCVU0J80R,CHARLIE,SPIDERS,DIGESTIVE,0,0,8700,#9JUGU0LUU,KIT,CARDBOARD BOX,OVERLY ATTACHED,0,0,3400,#28029V9YG,R-T,OUT OF LINE,QUICK MATHS,0,0,4876,#QG9YYJLU,MR. P,PORTER REINFORCEMENTS,REVOLVING DOOR,0,0,37621
